ano;numero;data_pedido;informacoes_pessoais;situacao_pedido;orgao_solicitacao;descricao;arquivo_pedido;resposta;orgao_resposta;situacao_resposta;data_resposta;arquivo_1o_recurso;descricao_1o_recurso;resposta_1o_recurso;orgao_1o_recurso;situacao_1o_recurso;data_resposta_1o_recurso;arquivo_2o_recurso;descricao_2o_recurso;numero_recurso;resposta_2o_recurso;orgao_2o_recurso;situaçao_2o_recurso;data_resposta_2o_recurso;motivo_pedido;sexo_solicitante;escolaridade_solicitante;profissao_solicitante;bairro_solicitante;cidade_solicitante;uf_solicitante;pais_solicitante;anexo_resposta;anexo_resposta_1o_recurso;anexo_resposta_2o_recurso
2020;2020004860071010437;2020-08-05;SIM;Respondido;AUTARQUIA DE URBANIZACAO DO RECIFE;Boa tarde, 2 perguntas, quando sera calçcada esta rua que cito no meu endereço e esta ponte jaime gusmao. quando sera retomada as construçoes.;;Em resposta ao Pedido de Acesso à Informação protocolado sob o nº 2020004860071010437, informamos, no tocante à primeira pergunta, que não foi possível identificar o endereço do requerente, para análise e pronunciamento acerca da questão, haja vista que o mesmo optou por ter a identidade preservada, conforme disposto no art. 10, § 7º da Lei nº 13.460/2017, não permitindo acesso aos seus dados.Quanto ao segundo questionamento, obtivemos informação da Diretoria de Engenharia e Obras, em conjunto com a Comissão Permanente de Licitação da URB RECIFE, conforme se segue:1/   No dia 05/05/2020 esta Autarquia publicou o Aviso do Edital para a Concorrência nº 001/2020 – Processo Licitatório nº 002/2020, cujo objeto é a Contratação de Serviços Técnico de Engenharia para Execução das Obras de Estrutura da Ponte Engenheiro Jaime Gusmão, no bairro do Monteiro – Recife/PE/2/   Em junho/2020, após recebimento do Relatório de Auditoria Preliminar do Tribunal de Contas do Estado de Pernambuco / TCE/PE, foi providenciado em 12/06/2020, o Adiamento 'SINE DIE” do referido certame, para que a URB RECIFE, através da Diretoria de Engenharia e Obras e Diretoria de Planejamento e Projetos, pudesse proceder ao saneamento das inconsistências apontadas no supracitado Relatório de Auditoria/3/   No dia 20/08/2020, foram encaminhados ao TCE/PE os documentos comprobatórios das alterações realizadas, em conformidade ao que o Tribunal de Contas requereu, a fim de que o Núcleo de Engenharia daquela Corte de Contas pudesse tomar ciência, analisar e aprovar o saneamento das questões apontadas/4/   Por fim, a URB RECIFE está, até o momento, no aguardo do parecer técnico do TCE/PE para poder lançar o NOVO EDITAL. Tão logo isto seja feito, o Novo Edital Completo estará disponível a todos os interessados no endereço eletrônico: http://www.recife.pe.gov.br/portalcompras/app/ConsAvisosPesquisar.phpAtenciosamente,AUTORIDADE ADMINISTRATIVA DA LAI – URB RECIFE;AUTARQUIA DE URBANIZACAO DO RECIFE;Respondido;2020-08-26;;;;;;;;;;;;;;Outros  ;M;Ensino Médio ;Profissional autônomo    ;Iputinga;Recife;Pe;Brasil;;;
2020;2020004870069000010;2020-08-07;SIM;Respondido;PROCURADORIA GERAL DO MUNICÍPIO;Fiz a compra de uma passagem aérea em uma empresa de viagens e por conta da pandemia precisei cancelar em menos de 24 horas. O valor foi debitado do meu cartão de crédito na mesma hora. Contudo, entrei em contato via email (a empresa enconta/se sem ramal telefonico por conta da pandemia) também em menos de 24 horas e a cidadão que respondeu o email disse que não será possível o estorno de qualquer valor da minha compra alegando que a passagem é 'irrefundível'. Absurd e descaso total. Tenho todos os comprovantes de horario de compra, horario de débito no meu cartão e horário do meu conato solicitando o cancelamento, todos em menos de 24 horas. Eu tenho direito a ressarcimento total da compra. O que fazer? Obrigado.;;Prezado,Em resposta ao pedido de informação registrado sob o nº 2020004870069000010, recomendo que você formalize uma reclamação no PROCON entrando no link https://is.gd/procononline e preencher todas as informações.;PROCURADORIA GERAL DO MUNICÍPIO;Respondido;2020-08-12;;;;;;;;;;;;;;Outros  ;M;Ensino Superior   ;Profissional liberal;Boa Viagem;Recife;Pernambuco;Brasil;;;
2020;2020004880003010022;2020-08-07;NÃO;Respondido;SECRETARIA DE TURISMO E LAZER;Com relação a Ciclofaixa de Turismo e lazerSolicito informar:1.    Qual o custo anual do projeto nos anos de:a.    2016?b.    2017?c.    2018?d.    2019?;;Prezados, segue informação solicitada:2016/ R$ 31.631,262017/ R$ 721.012,502018/ R$ 1.086.812,002019/ R$ 1.235.215,04;SECRETARIA DE TURISMO E LAZER;Respondido;2020-09-09;;;;;;;;;;;;;;Pesquisa;;não informado;não informado;Santo Amaro;Recife;Pernambuco;Brasil;;;
2020;2020004890003010020;2020-08-07;NÃO;Respondido;SECRETARIA DE TURISMO E LAZER;Com relação a Ciclofaixa de Turismo e LazerQual a extensão total da estrutura nos anos de:a.    2016?b.    2017?c.    2018?d.    2019?;;Prezados,nos referidos anos, a extensão total da estrutura foi 36,5KM.;SECRETARIA DE TURISMO E LAZER;Respondido;2020-09-09;;;;;;;;;;;;;;Pesquisa;;não informado;não informado;Santo Amaro;Recife;Pernambuco;Brasil;;;
2020;2020004900003010020;2020-08-07;NÃO;Respondido;SECRETARIA DE TURISMO E LAZER;Com relação a Ciclofaixa de Turismo e Lazer1. Há algum estudo sobre os resultados da iniciativa ?;;Prezados, sim, ao longo dos anos, foram realizadas algumas pesquisas de satisfação.;SECRETARIA DE TURISMO E LAZER;Respondido;2020-09-09;;;;;;;;;;;;;;Pesquisa;;não informado;não informado;Santo Amaro;Recife;Pernambuco;Brasil;;;
2020;2020004910003010028;2020-08-07;NÃO;Respondido;SECRETARIA DE TURISMO E LAZER;Sobre a Ciclofaixa de Turismo e Lazer1. Solicito a gentileza de enviar os dados abertos, conforme art. 8º da LAI, dos PAI:2020 004 880 003 010 0222020 004 890 003 010 0202020 004 900 003 010 020.2. Após a resposta, solicito divulgação de tais informações no Portal de Dados Abertos da Prefeitura do Recife;;Prezados,não dispomos desses dados abertos.;SECRETARIA DE TURISMO E LAZER;Respondido;2020-09-09;;;;;;;;;;;;;;Pesquisa;;não informado;não informado;Santo Amaro;Recife;Pernambuco;Brasil;;;
2020;2020004920003010173;2020-08-07;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Receita das multasEm relação às receitas arrecadadas com as cobranças de multas de trânsito, solicito informar:1.    Qual o valor apurado nos anos de:a.    2016?b.    2017?c.    2018?d.    2019?2.    Em relação aos valores apurados, quais as destinações dadas nos anos de (se tiver havido mais de uma destinação, favor discriminar os valores individuais):a.    2016?b.    2017?c.    2018?d.    2019?3.    Por fim, solicito a gentileza de enviar os dados abertos conforme art. 8º da LAI.4.    Após a resposta, solicito divulgação de tais informações no Portal de Dados Abertos da Prefeitura do Recife;;Prezado Cidadão,Segue, em anexo, a resposta para o seu pedido.Atenciosamente,Comissão de Acesso à Informação / Autarquia CTTU;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-08-31;;;;;;;;;;;;;;Pesquisa;;não informado;não informado;Santo Amaro;Recife;Pernambuco;Brasil;2020004920003010173_doc_1;;
2020;2020004930068000021;2020-08-07;NÃO;Respondido;AUTARQUIA DE URBANIZACAO DO RECIFE;Via MangueEm relação à obra da Via Mangue, solicito informar o seguinte:1. Qual o valor reservado no orçamento para os anos de:/ 2016 ?/ 2017 ?/ 2018 ?/ 2019 ?2. Dos valores orçados, quanto foi efetivamente executado nos anos de:/ 2016 ?/ 2017 ?/ 2018 ?/ 2019 ?3. A prefeitura considera a obra encerrada ?4. Solicito também indicar os contratos (e renovações) relativos à prestação do serviço5. Solicito ainda a gentileza de enviar os dados em formato xls.6. Após a resposta, solicito divulgação de tais informações no Portal de Dados Abertos da Prefeitura do Recife;;Em resposta ao Pedido de Acesso à Informação protocolado sob o nº 2020004930068000021, obtivemos as seguintes informações:Da Gerência Geral de Planejamento e Orçamento da URB RECIFE:1 – Orçamento Disponível:2016 – R$ 19.547.214,142017 – R$ 958.763,722018 – R$ 239.530,952019 – R$ 2.118.250,172 – Valor Pago:2016 – R$ 19.547.214,142017 – R$ 919.913,722018 – R$ 239.530,952019 – R$ 1.968.191,04Da Diretoria de Engenharia e Obras da URB RECIFE:3 – Sim, a URB RECIFE considera a obra encerrada para o objeto que foi definido.4 – Apenas o Contrato nº 014/2011, firmado com a Construtora Queiroz Galvão S/A e seus aditivos.Por fim, salientamos que, no tocante ao item 5, não vislumbramos dentre as informações requeridas, nenhuma resposta a ser fornecida em formato xls (planilha) e quanto ao item 6, ressaltamos que a área competente da URB RECIFE, após consulta à Diretoria desta Autarquia, irá manter entendimentos com a Equipe do Portal da Transparência da Prefeitura do Recife, acerca da divulgação das informações que porventura ainda não se encontrem inseridas no referido Portal.Atenciosamente,AUTORIDADE ADMINISTRATIVA DA LAI – URB RECIFE;AUTARQUIA DE URBANIZACAO DO RECIFE;Respondido;2020-09-08;;;;;;;;;;;;;;Pesquisa;;não informado;não informado;Santo Amaro;Recife;Pernambuco;Brasil;;;
2020;2020004940003000067;2020-08-07;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Com relação ao trecho de travessia entre a PONTE PAULO GUERRA e a alça da VIA MANGUE1. Como a prefeitura está garantindo a travessia segura de pedestres e ciclistas no sentido Cabanga / Pina, principalmente considerando o trecho da Ponte Paulo Guerra e a alça da Via Mangue ?2. Quais os equipamentos públicos instalados nesse trecho (Ponte Paulo Guerra e alça da Via Mangue) ou que a PCR pretende instalar para garantir a travessia segura de pessoas em seus transportes ativos (à pé, de bicicleta, ou carroça) ?;;Prezado Cidadão,Segue, em anexo, a resposta para o seu pedido.Atenciosamente,Comissão de Acesso à Informação / Autarquia CTTU;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-08-31;;;;;;;;;;;;;;Pesquisa;;não informado;não informado;Santo Amaro;Recife;Pernambuco;Brasil;2020004940003000067_doc_1;;
2020;2020004950068000492;2020-08-07;NÃO;Respondido;CONTROLADORIA GERAL DO MUNICIPIO;TRANSPORTE PÚBLICO1. Existe algum estudo sobre economia de recursos municipais a partir da utilização de transporte público em lugar de veículos oficiais?2. A prefeitura do Recife subsidia/custeia alguma modalidade de transporte público (ônibus, metrô ou fluvial/marítimo)? Se sim, favor especificar as iniciativas e o valor nos anos de 2016/2020? Se não, existe algum projeto de fazê/lo?3. A prefeitura do Recife subsidia/custeia o transporte por bicicleta? Se sim, favor especificar as iniciativas e o valor nos anos de 2016/2020? Se não, existe algum projeto de fazê/lo?4. Existe plano para 5. Por fim, solicito a gentileza de enviar os dados abertos conforme art. 8º da LAI.6. Após a resposta, solicito divulgação de tais informações no Portal de Dados Abertos da Prefeitura do Recife;;Prezados,Diante da inexistência de resposta por parte do órgão indicado pelo solicitante, a Equipe do Portal da Transparência consultou diversos órgãos na tentativa de obter a melhor informação para o requerente. Conforme declarado nos anexos enviados pelas autoridades, não foram identificados estudos relacionados ao questionamento. Foram consultados:Secretaria de Mobilidade de Controle UrbanoSecretaria de Administração e Gestão de PessoasSecretaria de Governo e Participação Social / Informou por email que não dispõe de estudos nesse sentido.Secretaria de Turismo, Esportes e LazerSecretaria de Desenvolvimento Econômico, Ciência, Tecnologia e InovaçãoSecretaria de Infraestrutura, através do Instituto da Cidade Pelópidas SilveiraAutarquia de Trânsito e Transporte Urbano / CTTU Atenciosamente, Equipe do Portal da Transparência;CONTROLADORIA GERAL DO MUNICIPIO;Respondido;2020-09-11;;;;;;;;;;;;;;Pesquisa;;não informado;não informado;Santo Amaro;Recife;Pe;Brasil;2020004950068000492_doc_6, 2020004950068000492_doc_5, 2020004950068000492_doc_4, 2020004950068000492_doc_3, 2020004950068000492_doc_2, 2020004950068000492_doc_1;;
2020;2020004960071000470;2020-08-07;NÃO;Respondido;SECRETARIA DE MOBILIDADE E CONTROLE URBANO;Diante da notoriedade na mídia da questão, gostaria de ter acesso ao projeto de reforma dos quiosques da Praia de Boa Viagem.;;Prezado (a), a Prefeitura do Recife informa que não há projeto aprovado para os quiosques de coco. As imagens divulgadas dos quiosques da orla de Boa Viagem são apenas ilustrativas. A única aprovação feita até a presente data foi da viabilidade econômica, em que a Prefeitura não terá custos. O projeto arquitetônico dos 60 quiosques ainda será apresentado.;SECRETARIA DE MOBILIDADE E CONTROLE URBANO;Respondido;2020-08-10;;;;;;;;;;;;;;Pesquisa;M;Ensino Superior   ;Estudante    ;Boa Viagem;Recife;Pe;Brasil;;;
2020;2020004970068000489;2020-08-07;NÃO;Respondido;CONTROLADORIA GERAL DO MUNICIPIO;Em relação aos veículos em posse da Prefeitura do Recife oficiais para uso institucional (da prefeitura e de suas entidades):1. Quantos carros oficiais a Prefeitura e suas entidades possui? Favor discriminar por secretaria e/ou entidades2. Quais os tipos de vículos?3. A prefeitura possui contrato para locação ou qualquer uso terceirizado? Qual o número do contrato? Favor enviar, caso possua4. Qual o valor reservado no orçamento para aluguel de veículos nos anos de:201620172018201920205. Do valor orçado, quanto foi efetivamente executado nos anos de:201620172018201920206. Qual o valor reservado no orçamento para combustível dos veículos oficiais nos anos de:201620172018201920207. Por fim, solicito a gentileza de enviar os dados abertos conforme art. 8º da LAI.8.  Após a resposta, solicito divulgação de tais informações no Portal de Dados Abertos da Prefeitura do Recife;;Prezado,A resposta segue em anexo.;CONTROLADORIA GERAL DO MUNICIPIO;Respondido;2020-09-10;;;;;;;;;;;;;;Pesquisa;;não informado;não informado;Santo Amaro;Recife;Pe;Brasil;2020004970068000489_doc_3, 2020004970068000489_doc_2, 2020004970068000489_doc_1;;
2020;2020004980068009998;2020-08-07;NÃO;Respondido;CONTROLADORIA GERAL DO MUNICIPIO;Em relação ao cargo/ função de motoristas para condução de veículos oficiais (da prefeitura e de suas entidades):1. Quantos agentes existem desempenhando tal função? Favor discriminar quantitativos, por órgão e entidade, se possível2. Qual remuneração mínima desses agentes? Se possível, favor discriminar quantitativos e respectivas remunerações, se possível3. Qual o total gasto com remuneração de tais agentes?4. Qual a carga horária deles? Favor discriminar quantitativos, por órgão e entidade, se possível;;Prezado, As respostas seguem em anexo.;CONTROLADORIA GERAL DO MUNICIPIO;Respondido;2020-09-10;;;;;;;;;;;;;;Pesquisa;;não informado;não informado;Santo Amaro;Recife;Pe;Brasil;2020004980068009998_doc_2, 2020004980068009998_doc_1;;
2020;2020004990068000491;2020-08-07;NÃO;Respondido;SECRETARIA DE MOBILIDADE E CONTROLE URBANO;Qual (is) o (s) motivos de absenteísmo e afastamento do trabalho dos motoristas de ônibus? Favor encaminhar os dados em excel se possível relacionando os dados relacionado aos anos de 2016, 2017, 2018, 2019 e 2020;;Aos que representam Associação Metropolitana de Ciclistas do Recife, a Prefeitura do Recife informa que a presente demanda deverá ser encaminhada ao Grande Recife Consórcio de Transporte, no endereço: Cais Santa Rita, 600 / São José, Recife / PE, 50020/360. Horário: Abre quarta/feira, às 08:00. Telefone: 081/3182/5500 e 08000810158. Site / https://www.granderecife.pe.gov.br/sitegrctm/;SECRETARIA DE MOBILIDADE E CONTROLE URBANO;Respondido;2020-08-11;;;;;;;;;;;;;;Pesquisa;;não informado;não informado;Santo Amaro;Recife;Pernambuco;Brasil;;;
2020;2020005000068009998;2020-08-07;NÃO;Respondido;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Qual (is) às medida (s) adotada (s) pela PCR, naquele ponto da via urbana sob sua responsabilidade, quando ocorre uma fatalidade ?Apresentar a resposta com fatos e dados, além das intervenções técnicas ou medidas adotadas para que não ocorra novamente.;;Prezado Cidadão,Segue, em anexo, a resposta para o seu pedido.Atenciosamente,Comissão de Acesso à Informação / Autarquia CTTU;AUTARQUIA DE TRÂNSITO E TRANSPORTE URBANO DO RECIFE;Respondido;2020-09-10;;;;;;;;;;;;;;Estudo  ;;não informado;não informado;Santo Amaro;Recife;Pernambuco;Brasil;2020005000068009998_doc_1;;
2020;2020005010043010094;2020-08-08;NÃO;Respondido;SECRETARIA DE CULTURA;Caros, continuando a minha pesquisa sobre o Carnaval do Recife (conforme informado em solicitação referente ao protocolo nº 2020001870008010094), gostaria de solicitar acesso ao orçamento detalhado do Carnaval do Recife dos anos 2016, 2017, 2018 e 2019 em que constem gastos por rubrica (Programação Artística de Palco, Programação Artística de Chão, Infraestrutura, Etc). Este pedido tem como objetivo compreender quando representa, em termos percentuais, o investimento da PCR em programação artística dentro do orçamento geral da festa, bem como o percentual destinado especificamente a programação de palco e de chão. Um dos principais objetivos da minha pesquisa é compreender a relevância do palco no Carnaval do Recife desde o início dos anos 2000. Destaco, nesta solicitação, a impossibilidade de fazer a busca através do Portal da Transparência visto que muitos dos empenhos não apresentam descrição detalhada do artista ao qual se refere o pagamento, impossibilitando a identificação do local de apresentação (chão ou palco). Agradeço desde já a cooperação.;;Em atenção ao Pedido de Informação nº 2020005010043010094, encaminhamos as despesas com o Carnaval pertinentes ao orçamento da Secretaria de Cultura de cada ano solicitado, conforme arquivo em anexo.;SECRETARIA DE CULTURA;Respondido;2020-09-10;;Conforme solicitado no pedido inicial, o meu objetivo é compreender os gastos da Prefeitura do Recife com o Carnaval e a relação do palco (infraestrutura e programação artística) com a festa. Neste sentido, a informação apresentada me parece insuficiente para contemplar o pedido, visto que oferece apenas informações dos gastos efetuados pela Secretaria de Cultura. Gostaria, portanto, de solicitar o complemento das informações com acréscimo dos dados referentes aos gastos da Fundação de Cultura Cidade do Recife / FCCR. Mais uma vez reitero que meu objetivo com a pesquisa é tão somente compreender a relação entre os gastos com infraestrutura e programação artística, bem como as diferenças / refletidas em valores / entre o chão e o palco na festa. Agradeço desde já pela atenção e pela disponibilidade das informações.;Prezado solicitante,Segue em anexo a resposta dada pela Secretaria de Cultura. Percebemos, no entanto, que o protocolo citado no pedido fazia referência a uma solicitação enviada anteriormente à Fundação de Cultura. Ou seja, a resposta foi dada por um órgão e a nova solicitação foi feita a outro. Para os casos que envolvam mais de uma unidade, sugerimos fazer o questionamento individualmente ou, quando não for possível desmembrá/lo, encaminhar ao Gabinete de Imprensa, que normalmente reúne todas as informações dos principais assuntos. Isso para evitar que seu pedido seja indeferido com base na Súmula CGAI nº 01/2016'INOVAÇÃO E ESPECIFICAÇÃO EM FASE RECURSAL / Não será conhecido o recurso para a realização de novos pedidos, pedidos complementares ou especificações, sendo necessário um novo Pedido de Acesso à Informação – PAI.' O texto está disponível no Portal da Transparência no link: http://transparencia.recife.pe.gov.br/uploads/pdf/DOM_1402016 / SÚMULA Nº 01.2016 / Inovação e especificação em fase recursal_74080e603afb1257328cdaff8bcc9e62.pdfDessa forma, orientamos que o solicitante faça um NOVO pedido de acesso à informação, caso seja necessário mais algum complemento.Atenciosamente,Equipe do Portal da Transparência;SECRETARIA DE CULTURA;Respondido;2020-09-15;;;1;;;;;Estudo  ;M;Mestrado/Doutorado;Pesquisador  ;Casa Amarela;Recife;Pernambuco;Brasil;2020005010043010094_doc_1;2020005010043010094_doc_2;
